Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
MCH,32695.61815944216,32650.58287272116,32695.61815944216,32605.54758600017,14500.0,0.0,2023-06-28,0.0
MCH,32515.47701255817,32650.58287272116,32650.58287272116,32425.40643911619,25600.0,0.0,2023-06-29,0.0
MCH,32425.40643911619,32425.40643911619,32470.441725837176,32425.40643911619,11000.0,0.0,2023-06-30,0.0
MCH,32245.265292232205,32200.230005511217,32335.335865674195,31975.05357190624,8200.0,0.0,2023-07-03,0.0
MCH,32245.265292232205,32290.3005789532,32290.3005789532,32245.265292232205,3700.0,0.0,2023-07-04,0.0
MCH,32335.335865674195,32290.3005789532,32335.335865674195,32290.3005789532,5700.0,0.0,2023-07-05,0.0
MCH,32020.08885862724,32200.230005511217,32200.230005511217,31524.700704696294,16400.0,0.0,2023-07-06,0.0
MCH,31884.98299846425,32020.08885862724,32020.08885862724,31524.700704696294,13400.0,0.0,2023-07-07,0.0
MCH,32875.75930632613,31884.98299846425,33236.04160009409,31884.98299846425,66300.0,0.0,2023-07-10,0.0
MCH,33956.60618763001,33776.46504074603,34226.81790795598,33776.46504074603,44100.0,0.0,2023-07-11,0.0
MCH,34091.712047792986,34451.994341560945,34451.994341560945,34001.641474351,34700.0,0.0,2023-07-12,0.0
MCH,34902.3472087709,34181.78262123498,34902.3472087709,34046.67676107199,49600.0,0.0,2023-07-13,0.0
MCH,34992.417782212884,34902.3472087709,34992.417782212884,34677.17077516592,30800.0,0.0,2023-07-14,0.0
MCH,36028.22937679577,34992.417782212884,36073.26466351676,34992.417782212884,87100.0,0.0,2023-07-17,0.0
MCH,36129.06535826416,35938.15880419143,36319.97191233689,35938.15880419143,19600.0,0.0,2023-07-18,0.0
MCH,36272.24527381871,36272.24527381871,37226.77804418236,36272.24527381871,19700.0,0.0,2023-07-19,0.0
MCH,35890.43216567325,36129.06535826416,36224.51863530053,35269.98586493688,23000.0,0.0,2023-07-20,0.0
MCH,35890.43216567325,35890.43216567325,36272.24527381871,35556.34569604597,21400.0,0.0,2023-07-21,0.0
MCH,35890.43216567325,35890.43216567325,36033.6120812278,35794.978888636884,38400.0,0.0,2023-07-24,0.0
MCH,35699.52561160052,35842.70552715507,35890.43216567325,35699.52561160052,17800.0,0.0,2023-07-25,0.0
MCH,35842.70552715507,35747.252250118705,35842.70552715507,35317.71250345506,26400.0,0.0,2023-07-26,0.0
MCH,36033.6120812278,35842.70552715507,36272.24527381871,35508.619057527794,10700.0,0.0,2023-07-27,0.0
MCH,35794.978888636884,35794.978888636884,35890.43216567325,35747.252250118705,7000.0,0.0,2023-07-28,0.0
MCH,36272.24527381871,36272.24527381871,37704.044429364185,35794.978888636884,28500.0,0.0,2023-07-31,0.0
MCH,37179.05140566418,36319.97191233689,37179.05140566418,36319.97191233689,32900.0,0.0,2023-08-01,0.0
MCH,36892.69157455508,37035.871490109625,37035.871490109625,36892.69157455508,2500.0,0.0,2023-08-02,0.0
MCH,37322.23132121873,37179.05140566418,37322.23132121873,36892.69157455508,52700.0,0.0,2023-08-03,0.0
MCH,37990.40426047328,37322.23132121873,37990.40426047328,37322.23132121873,32200.0,0.0,2023-08-04,0.0
MCH,38038.13089899147,37704.044429364185,38038.13089899147,37608.59115232782,13400.0,0.0,2023-08-07,0.0
MCH,39088.11694639148,37990.40426047328,39088.11694639148,37990.40426047328,25400.0,0.0,2023-08-08,0.0
MCH,39374.476777500575,38658.57719972784,39374.476777500575,38658.57719972784,36200.0,0.0,2023-08-09,0.0
MCH,39613.109970091486,39374.476777500575,39613.109970091486,39183.57022342784,34400.0,0.0,2023-08-10,0.0
MCH,39374.476777500575,39613.109970091486,39613.109970091486,39135.843584909664,30800.0,0.0,2023-08-11,0.0
MCH,39613.109970091486,39135.843584909664,39804.01652416422,39135.843584909664,29300.0,0.0,2023-08-14,0.0
MCH,39613.109970091486,39517.65669305512,39756.28988564603,39374.476777500575,6800.0,0.0,2023-08-15,0.0
MCH,39517.65669305512,39135.843584909664,39517.65669305512,39135.843584909664,15700.0,0.0,2023-08-16,0.0
MCH,39135.843584909664,39279.02350046421,39565.383331573306,39135.843584909664,18800.0,0.0,2023-08-17,0.0
MCH,37513.13787529145,38897.210392318746,38944.93703083693,36988.14485159145,36500.0,0.0,2023-08-18,0.0
MCH,37465.41123677328,37608.59115232782,38181.31081454601,37274.50468270054,48500.0,0.0,2023-08-21,0.0
MCH,38181.31081454601,37465.41123677328,38181.31081454601,37274.50468270054,56200.0,0.0,2023-08-22,0.0
MCH,37751.77106788237,37799.49770640055,37847.22434491874,37704.044429364185,9900.0,0.0,2023-08-23,0.0
MCH,37942.677621955096,37656.31779084601,37942.677621955096,37656.31779084601,3300.0,0.0,2023-08-24,0.0
MCH,38372.217368618745,37942.677621955096,38658.57719972784,37942.677621955096,4300.0,0.0,2023-08-25,0.0
MCH,38419.944007136924,38324.49073010056,38419.944007136924,38324.49073010056,10900.0,0.0,2023-08-28,0.0
MCH,38658.57719972784,38372.217368618745,38706.303838246014,38372.217368618745,12300.0,0.0,2023-08-29,0.0
MCH,38992.66366935512,38658.57719972784,39135.843584909664,38658.57719972784,17400.0,0.0,2023-08-30,0.0
MCH,38849.48375380057,38944.93703083693,38944.93703083693,38610.850561209656,9800.0,0.0,2023-08-31,0.0
MCH,38897.210392318746,38754.03047676421,39088.11694639148,38754.03047676421,72000.0,0.0,2023-09-05,0.0
MCH,38897.210392318746,38801.75711528239,38944.93703083693,38754.03047676421,18300.0,0.0,2023-09-06,0.0
MCH,37656.31779084601,38897.210392318746,38897.210392318746,37656.31779084601,31700.0,0.0,2023-09-07,0.0
MCH,38467.670645655104,38085.85753750965,38706.303838246014,38085.85753750965,8200.0,0.0,2023-09-08,0.0
MCH,38133.58417602784,38419.944007136924,38467.670645655104,38133.58417602784,3200.0,0.0,2023-09-11,0.0
MCH,38133.58417602784,38133.58417602784,38229.03745306419,37942.677621955096,9800.0,0.0,2023-09-12,0.0
MCH,37942.677621955096,38038.13089899147,38038.13089899147,37751.77106788237,17000.0,0.0,2023-09-13,0.0
MCH,37990.40426047328,37894.95098343693,38038.13089899147,37894.95098343693,35500.0,0.0,2023-09-14,0.0
MCH,38181.31081454601,37942.677621955096,38181.31081454601,37942.677621955096,4500.0,0.0,2023-09-15,0.0
MCH,37990.40426047328,37942.677621955096,38085.85753750965,37942.677621955096,10700.0,0.0,2023-09-18,0.0
MCH,37990.40426047328,37942.677621955096,37990.40426047328,37799.49770640055,18200.0,0.0,2023-09-19,0.0
MCH,37894.95098343693,37751.77106788237,37894.95098343693,37751.77106788237,6200.0,0.0,2023-09-20,0.0
MCH,37847.22434491874,37847.22434491874,37847.22434491874,37847.22434491874,4900.0,0.0,2023-09-21,0.0
MCH,37656.31779084601,37799.49770640055,37799.49770640055,37560.86451380964,6100.0,0.0,2023-09-22,0.0
MCH,36988.14485159145,37465.41123677328,37656.31779084601,33504.10023976413,9400.0,0.0,2023-09-25,0.0
MCH,36224.51863530053,36606.33174344599,36606.33174344599,35317.71250345506,15800.0,0.0,2023-09-26,0.0
MCH,36749.51165900054,35842.70552715507,36749.51165900054,35842.70552715507,4700.0,0.0,2023-09-27,0.0
MCH,36272.24527381871,36272.24527381871,36367.69855085508,36272.24527381871,24200.0,0.0,2023-09-28,0.0
MCH,36272.24527381871,36367.69855085508,36510.87846640962,36176.79199678235,7800.0,0.0,2023-09-29,0.0
MCH,36319.97191233689,36272.24527381871,36319.97191233689,36272.24527381871,9000.0,0.0,2023-10-02,0.0
MCH,36272.24527381871,36319.97191233689,36319.97191233689,36081.33871974598,46700.0,0.0,2023-10-03,0.0
MCH,36033.6120812278,36224.51863530053,36224.51863530053,36033.6120812278,1900.0,0.0,2023-10-04,0.0
MCH,36224.51863530053,36129.06535826416,36272.24527381871,36129.06535826416,47400.0,0.0,2023-10-05,0.0
MCH,36224.51863530053,36272.24527381871,36272.24527381871,36033.6120812278,5600.0,0.0,2023-10-06,0.0
MCH,36510.87846640962,36224.51863530053,37179.05140566418,36224.51863530053,10200.0,0.0,2023-10-09,0.0
MCH,37226.77804418236,37417.684598255095,37417.684598255095,37226.77804418236,400.0,0.0,2023-10-10,0.0
MCH,36319.97191233689,37322.23132121873,37322.23132121873,36272.24527381871,5800.0,0.0,2023-10-11,0.0
MCH,36415.42518937326,36510.87846640962,37131.324767146,36367.69855085508,1900.0,0.0,2023-10-12,0.0
MCH,36988.14485159145,36606.33174344599,36988.14485159145,36415.42518937326,2600.0,0.0,2023-10-13,0.0
MCH,36654.05838196417,36654.05838196417,36749.51165900054,36463.151827891445,9500.0,0.0,2023-10-16,0.0
MCH,36749.51165900054,36510.87846640962,36797.23829751872,36510.87846640962,13700.0,0.0,2023-10-17,0.0
MCH,37083.59812862781,36892.69157455508,37322.23132121873,36510.87846640962,38800.0,0.0,2023-10-18,0.0
MCH,36749.51165900054,37035.871490109625,37035.871490109625,36749.51165900054,16700.0,0.0,2023-10-19,0.0
MCH,36749.51165900054,36749.51165900054,37226.77804418236,36749.51165900054,18100.0,0.0,2023-10-20,0.0
MCH,36749.51165900054,37035.871490109625,37035.871490109625,36749.51165900054,37400.0,0.0,2023-10-23,0.0
MCH,36749.51165900054,36272.24527381871,36892.69157455508,36272.24527381871,40800.0,0.0,2023-10-24,0.0
MCH,36749.51165900054,36749.51165900054,36844.9649360369,36749.51165900054,37700.0,0.0,2023-10-25,0.0
MCH,36033.6120812278,36749.51165900054,36797.23829751872,35556.34569604597,30600.0,0.0,2023-10-26,0.0
MCH,35794.978888636884,36033.6120812278,36176.79199678235,35699.52561160052,87900.0,0.0,2023-10-27,0.0
MCH,36272.24527381871,35890.43216567325,36510.87846640962,35604.07233456415,38500.0,0.0,2023-10-30,0.0
MCH,35938.15880419143,37226.77804418236,37226.77804418236,35794.978888636884,64500.0,0.0,2023-10-31,0.0
MCH,35317.71250345506,36224.51863530053,36272.24527381871,34601.81292568232,97700.0,0.0,2023-11-01,0.0
MCH,35317.71250345506,35651.79897308235,35794.978888636884,35269.98586493688,42500.0,0.0,2023-11-02,0.0
MCH,34744.992841236875,35365.43914197324,35365.43914197324,34601.81292568232,42500.0,0.0,2023-11-03,0.0
MCH,35317.71250345506,34888.17275679141,35317.71250345506,34888.17275679141,39500.0,0.0,2023-11-06,0.0
MCH,35938.15880419143,35317.71250345506,36844.9649360369,35126.80594938233,72400.0,0.0,2023-11-07,0.0
MCH,36272.24527381871,35794.978888636884,36272.24527381871,35794.978888636884,12400.0,0.0,2023-11-08,0.0
MCH,36988.14485159145,36224.51863530053,36988.14485159145,36224.51863530053,36300.0,0.0,2023-11-09,0.0
MCH,37656.31779084601,36988.14485159145,38181.31081454601,36701.78502048236,47400.0,0.0,2023-11-10,0.0
MCH,37083.59812862781,37226.77804418236,37704.044429364185,37083.59812862781,12800.0,0.0,2023-11-13,0.0
MCH,36749.51165900054,37226.77804418236,37226.77804418236,36510.87846640962,22900.0,0.0,2023-11-14,0.0
MCH,38324.49073010056,37179.05140566418,38419.944007136924,37179.05140566418,57700.0,0.0,2023-11-15,0.0
MCH,38658.57719972784,38372.217368618745,38658.57719972784,38181.31081454601,25400.0,0.0,2023-11-16,0.0
MCH,38181.31081454601,38181.31081454601,38229.03745306419,37226.77804418236,10100.0,0.0,2023-11-17,0.0
MCH,38181.31081454601,38181.31081454601,38610.850561209656,38133.58417602784,21600.0,0.0,2023-11-20,0.0
MCH,38324.49073010056,37942.677621955096,38324.49073010056,37942.677621955096,10300.0,0.0,2023-11-21,0.0
MCH,37942.677621955096,38658.57719972784,38706.303838246014,37704.044429364185,38700.0,0.0,2023-11-22,0.0
MCH,37751.77106788237,38419.944007136924,38419.944007136924,37751.77106788237,15200.0,0.0,2023-11-23,0.0
MCH,36749.51165900054,37322.23132121873,37704.044429364185,36749.51165900054,108700.0,0.0,2023-11-24,0.0
MCH,37226.77804418236,37035.871490109625,38181.31081454601,36749.51165900054,17700.0,0.0,2023-11-27,0.0
MCH,37513.13787529145,37131.324767146,37704.044429364185,37035.871490109625,106000.0,0.0,2023-11-28,0.0
MCH,38324.49073010056,37704.044429364185,38324.49073010056,37274.50468270054,28100.0,0.0,2023-11-29,0.0
MCH,38897.210392318746,37704.044429364185,38897.210392318746,37704.044429364185,108400.0,0.0,2023-11-30,0.0
MCH,40329.00954786423,38658.57719972784,40615.36937897332,38658.57719972784,168200.0,0.0,2023-12-01,0.0
MCH,41044.909125636965,40329.00954786423,41283.54231822788,40329.00954786423,69500.0,0.0,2023-12-04,0.0
MCH,41713.082064891525,40567.642740455136,41760.8087034097,40567.642740455136,82900.0,0.0,2023-12-05,0.0
MCH,41522.17551081879,41426.72223378242,41760.8087034097,41331.268956746055,9500.0,0.0,2023-12-06,0.0
MCH,41522.17551081879,41617.62878785515,41713.082064891525,41235.815679709696,29300.0,0.0,2023-12-07,0.0
MCH,41044.909125636965,41522.17551081879,41522.17551081879,41044.909125636965,33600.0,0.0,2023-12-08,0.0
MCH,41140.36240267333,41331.268956746055,41331.268956746055,41140.36240267333,11300.0,0.0,2023-12-11,0.0
MCH,41283.54231822788,41140.36240267333,41378.99559526424,41140.36240267333,24900.0,0.0,2023-12-12,0.0
MCH,41044.909125636965,41235.815679709696,41331.268956746055,35174.53258790052,20500.0,0.0,2023-12-13,0.0
MCH,40901.72921008241,41044.909125636965,41044.909125636965,40567.642740455136,8600.0,0.0,2023-12-14,0.0
MCH,40901.72921008241,39613.109970091486,41569.902149336966,39613.109970091486,27200.0,0.0,2023-12-15,0.0
MCH,40806.27593304605,39613.109970091486,41522.17551081879,36701.78502048236,38100.0,0.0,2023-12-18,0.0
MCH,41474.44887230061,40329.00954786423,41474.44887230061,40329.00954786423,15300.0,0.0,2023-12-19,0.0
MCH,41235.815679709696,41283.54231822788,41760.8087034097,41235.815679709696,20600.0,0.0,2023-12-20,0.0
MCH,41283.54231822788,41235.815679709696,41522.17551081879,41044.909125636965,8600.0,0.0,2023-12-21,0.0
MCH,41569.902149336966,40710.82265600968,41760.8087034097,40710.82265600968,12300.0,0.0,2023-12-22,0.0
MCH,41522.17551081879,41474.44887230061,41522.17551081879,41331.268956746055,24600.0,0.0,2023-12-25,0.0
MCH,41188.08904119151,41188.08904119151,41474.44887230061,41188.08904119151,54200.0,0.0,2023-12-26,0.0
MCH,41283.54231822788,41283.54231822788,41522.17551081879,41235.815679709696,44900.0,0.0,2023-12-27,0.0
