Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
VIC,23800.0,23525.0,23975.0,23450.0,4639100.0,0.0,2024-03-28,0.0
VIC,23825.0,23925.0,23950.0,23650.0,3524600.0,0.0,2024-03-29,0.0
VIC,23925.0,23825.0,24050.0,23675.0,4451800.0,0.0,2024-04-01,0.0
VIC,23900.0,23500.0,23950.0,23250.0,4818000.0,0.0,2024-04-02,0.0
VIC,23875.0,23750.0,23925.0,23600.0,4260400.0,0.0,2024-04-03,0.0
VIC,23925.0,23625.0,23975.0,23625.0,4122100.0,0.0,2024-04-04,0.0
VIC,23900.0,23725.0,23975.0,23650.0,3382700.0,0.0,2024-04-05,0.0
VIC,23850.0,24000.0,24000.0,23675.0,2948500.0,0.0,2024-04-08,0.0
VIC,23850.0,23800.0,23850.0,23500.0,3502300.0,0.0,2024-04-09,0.0
VIC,24250.0,23850.0,24325.0,23825.0,5161600.0,0.0,2024-04-10,0.0
VIC,24150.0,24125.0,24275.0,23875.0,3397900.0,0.0,2024-04-11,0.0
VIC,24225.0,24175.0,24350.0,24075.0,3009600.0,0.0,2024-04-12,0.0
VIC,23500.0,24000.0,24100.0,23000.0,5597200.0,0.0,2024-04-15,0.0
VIC,23200.0,23500.0,23500.0,22325.0,4793200.0,0.0,2024-04-16,0.0
VIC,22500.0,23250.0,23250.0,22250.0,3009600.0,0.0,2024-04-17,0.0
VIC,21300.0,21800.0,22000.0,21300.0,3674400.0,0.0,2024-04-19,0.0
VIC,21000.0,21325.0,21500.0,20850.0,3217600.0,0.0,2024-04-22,0.0
VIC,20500.0,21225.0,21225.0,20500.0,2696100.0,0.0,2024-04-23,0.0
VIC,20800.0,20550.0,20975.0,20550.0,1583300.0,0.0,2024-04-24,0.0
VIC,21000.0,20850.0,21175.0,20650.0,1517500.0,0.0,2024-04-25,0.0
VIC,22225.0,20975.0,22225.0,20950.0,2697700.0,0.0,2024-04-26,0.0
VIC,22200.0,22000.0,22200.0,21800.0,1596500.0,0.0,2024-05-02,0.0
VIC,22225.0,22300.0,22450.0,22000.0,1315200.0,0.0,2024-05-03,0.0
VIC,22375.0,22225.0,22375.0,21925.0,1524400.0,0.0,2024-05-06,0.0
VIC,22500.0,22675.0,22675.0,22250.0,1053500.0,0.0,2024-05-07,0.0
VIC,22700.0,22550.0,22700.0,22150.0,1713400.0,0.0,2024-05-08,0.0
VIC,22700.0,22700.0,23000.0,22525.0,1415400.0,0.0,2024-05-09,0.0
VIC,22500.0,22700.0,22850.0,22250.0,1166900.0,0.0,2024-05-10,0.0
VIC,22500.0,22650.0,22675.0,22175.0,1711800.0,0.0,2024-05-13,0.0
VIC,23025.0,24050.0,24050.0,23025.0,5263900.0,0.0,2024-05-14,0.0
VIC,23175.0,23100.0,23375.0,23000.0,1357800.0,0.0,2024-05-15,0.0
VIC,23375.0,23300.0,23575.0,23100.0,2782500.0,0.0,2024-05-16,0.0
VIC,23425.0,23375.0,23450.0,23125.0,2168200.0,0.0,2024-05-17,0.0
VIC,23350.0,23500.0,23775.0,23175.0,3224900.0,0.0,2024-05-20,0.0
VIC,23225.0,23500.0,23850.0,23225.0,3335500.0,0.0,2024-05-21,0.0
VIC,22750.0,23175.0,23450.0,22750.0,3149300.0,0.0,2024-05-22,0.0
VIC,22775.0,22625.0,22950.0,22375.0,2649700.0,0.0,2024-05-23,0.0
VIC,22475.0,22575.0,22800.0,22075.0,3715400.0,0.0,2024-05-24,0.0
VIC,22525.0,22475.0,22625.0,22225.0,1713000.0,0.0,2024-05-27,0.0
VIC,22525.0,22500.0,22650.0,22225.0,2253600.0,0.0,2024-05-28,0.0
VIC,22200.0,22525.0,22600.0,22125.0,2583100.0,0.0,2024-05-29,0.0
VIC,21575.0,22200.0,22250.0,21575.0,2387000.0,0.0,2024-05-30,0.0
VIC,21775.0,21750.0,22300.0,21650.0,1663200.0,0.0,2024-05-31,0.0
VIC,21975.0,21900.0,22300.0,21900.0,1537000.0,0.0,2024-06-03,0.0
VIC,22050.0,22150.0,22275.0,22000.0,1463500.0,0.0,2024-06-04,0.0
VIC,22100.0,22050.0,22375.0,22050.0,1611400.0,0.0,2024-06-05,0.0
VIC,21850.0,22150.0,22175.0,21850.0,1823500.0,0.0,2024-06-06,0.0
VIC,21750.0,21950.0,22000.0,21600.0,1681700.0,0.0,2024-06-07,0.0
VIC,21725.0,21750.0,21950.0,21700.0,1582400.0,0.0,2024-06-10,0.0
VIC,21600.0,21650.0,21725.0,21275.0,4835000.0,0.0,2024-06-11,0.0
VIC,21650.0,21400.0,21750.0,21250.0,2292500.0,0.0,2024-06-12,0.0
VIC,21600.0,21650.0,21750.0,21450.0,2144000.0,0.0,2024-06-13,0.0
VIC,21000.0,21600.0,21625.0,21000.0,2718400.0,0.0,2024-06-14,0.0
VIC,21000.0,21300.0,21475.0,21000.0,2059700.0,0.0,2024-06-17,0.0
VIC,21050.0,21150.0,21475.0,21050.0,1832400.0,0.0,2024-06-18,0.0
VIC,20750.0,21175.0,21225.0,20725.0,3271200.0,0.0,2024-06-19,0.0
VIC,20725.0,20775.0,20900.0,20675.0,2357100.0,0.0,2024-06-20,0.0
VIC,20825.0,20725.0,20825.0,20575.0,2683900.0,0.0,2024-06-21,0.0
VIC,20550.0,20825.0,21150.0,20550.0,2804500.0,0.0,2024-06-24,0.0
VIC,20600.0,20575.0,21000.0,20575.0,1597200.0,0.0,2024-06-25,0.0
VIC,20600.0,20650.0,20850.0,20575.0,1918500.0,0.0,2024-06-26,0.0
VIC,20500.0,20550.0,20700.0,20500.0,1312100.0,0.0,2024-06-27,0.0
VIC,20600.0,20550.0,20675.0,20450.0,1785000.0,0.0,2024-06-28,0.0
VIC,20675.0,20700.0,20700.0,20525.0,903300.0,0.0,2024-07-01,0.0
VIC,20800.0,20700.0,20875.0,20650.0,1493400.0,0.0,2024-07-02,0.0
VIC,20675.0,20800.0,20825.0,20625.0,1138000.0,0.0,2024-07-03,0.0
VIC,20700.0,20750.0,20850.0,20650.0,1214300.0,0.0,2024-07-04,0.0
VIC,20700.0,20700.0,20725.0,20550.0,1445400.0,0.0,2024-07-05,0.0
VIC,20200.0,20700.0,20700.0,20175.0,3503600.0,0.0,2024-07-08,0.0
VIC,20400.0,20250.0,20475.0,20075.0,2286700.0,0.0,2024-07-09,0.0
VIC,20300.0,20475.0,20475.0,20300.0,1235400.0,0.0,2024-07-10,0.0
VIC,20550.0,20450.0,20875.0,20350.0,2747000.0,0.0,2024-07-11,0.0
VIC,20875.0,20850.0,21400.0,20825.0,3312000.0,0.0,2024-07-12,0.0
VIC,20675.0,20875.0,21125.0,20650.0,966900.0,0.0,2024-07-15,0.0
VIC,20525.0,20675.0,20850.0,20350.0,1863400.0,0.0,2024-07-16,0.0
VIC,20300.0,20500.0,20500.0,20075.0,2651000.0,0.0,2024-07-17,0.0
VIC,20275.0,20300.0,20300.0,20075.0,2142300.0,0.0,2024-07-18,0.0
VIC,20375.0,20350.0,20550.0,20150.0,1748000.0,0.0,2024-07-19,0.0
VIC,20375.0,20375.0,20500.0,20100.0,1776000.0,0.0,2024-07-22,0.0
VIC,20425.0,20375.0,20425.0,20200.0,1446300.0,0.0,2024-07-23,0.0
VIC,20450.0,20400.0,20500.0,20225.0,1657400.0,0.0,2024-07-24,0.0
VIC,20800.0,20650.0,21300.0,20425.0,4336200.0,0.0,2024-07-25,0.0
VIC,20800.0,20950.0,21075.0,20625.0,1376600.0,0.0,2024-07-26,0.0
VIC,20800.0,20800.0,20800.0,20375.0,2665100.0,0.0,2024-07-29,0.0
VIC,21100.0,20975.0,21100.0,20500.0,2426200.0,0.0,2024-07-30,0.0
VIC,21150.0,21150.0,21150.0,20775.0,2598500.0,0.0,2024-07-31,0.0
